enrollment_id,student_id,course_id,enrollment_date,enrollment_status,semester,year,final_grade,grade_points,attendance_rate,assignment_avg,exam_score,project_score,participation_score,total_score,feedback,created_at
1329,219,70,2025-10-16,registered,Fall,2025,,,89.11,84.46,97.35,82.19,83.73,89.67,N'Good work,showing consistent effort.',2025-12-05T23:12:48.0500000
1330,159,44,2025-10-18,registered,Fall,2025,,,93.52,85.13,61.40,75.59,99.22,76.46,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.0533333
1331,19,28,2025-11-13,registered,Fall,2025,,,82.35,92.28,55.66,76.78,99.53,75.04,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.0566667
1332,68,8,2025-11-10,registered,Fall,2025,,,93.25,82.71,55.55,80.94,96.83,74.05,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.0566667
1333,219,73,2025-10-29,registered,Fall,2025,,,93.58,82.05,76.92,90.28,83.80,82.56,N'Good work,showing consistent effort.',2025-12-05T23:12:48.0600000
1334,299,67,2025-10-14,dropped,Fall,2025,,,97.69,84.53,63.12,78.46,95.86,77.50,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.0600000
1335,75,16,2025-11-17,registered,Fall,2025,,,88.07,69.52,61.42,70.05,86.34,69.90,Needs to put more effort into assignments.,2025-12-05T23:12:48.0633333
1336,210,51,2025-11-26,registered,Fall,2025,,,86.01,97.04,99.25,71.03,92.68,92.48,N'Excellent performance,keep it up!',2025-12-05T23:12:48.0666667
1337,70,9,2025-11-23,withdrawn,Fall,2025,,,84.34,67.04,74.07,87.27,88.10,76.72,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.0700000
1338,202,36,2025-10-18,registered,Fall,2025,,,95.36,76.10,98.59,86.85,83.32,89.36,N'Good work,showing consistent effort.',2025-12-05T23:12:48.0700000
1339,190,39,2025-12-04,registered,Fall,2025,,,94.96,79.12,91.92,85.26,82.58,87.09,N'Good work,showing consistent effort.',2025-12-05T23:12:48.0733333
1340,120,3,2025-10-24,registered,Fall,2025,,,99.53,75.95,64.15,83.16,98.68,76.94,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.0766667
1341,192,36,2025-11-12,registered,Fall,2025,,,85.43,91.25,57.65,72.45,92.86,74.57,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.0800000
1342,221,64,2025-10-24,registered,Fall,2025,,,86.30,78.49,90.01,93.72,97.96,88.11,N'Good work,showing consistent effort.',2025-12-05T23:12:48.0800000
1343,84,1,2025-10-22,registered,Fall,2025,,,76.62,82.36,77.25,87.58,82.18,80.51,N'Good work,showing consistent effort.',2025-12-05T23:12:48.0833333
1344,33,29,2025-10-23,registered,Fall,2025,,,77.90,76.77,75.55,78.29,97.77,78.72,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.0866667
1345,152,52,2025-11-05,registered,Fall,2025,,,76.74,83.80,79.71,76.16,80.32,79.96,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.0900000
1346,54,24,2025-11-02,registered,Fall,2025,,,93.50,77.33,68.10,91.39,82.36,77.87,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.0900000
1347,45,14,2025-11-17,registered,Fall,2025,,,89.06,80.12,61.54,94.16,94.17,77.09,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.0933333
1348,296,77,2025-10-08,withdrawn,Fall,2025,,,75.29,83.59,79.41,78.82,88.22,80.84,N'Good work,showing consistent effort.',2025-12-05T23:12:48.0966667
1349,137,36,2025-11-26,registered,Fall,2025,,,86.86,96.30,70.28,75.32,81.99,80.37,N'Good work,showing consistent effort.',2025-12-05T23:12:48.0966667
1350,39,28,2025-11-28,registered,Fall,2025,,,90.34,70.58,92.68,86.74,85.48,85.31,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1000000
1351,190,32,2025-11-17,registered,Fall,2025,,,98.35,80.58,64.55,85.44,91.50,77.77,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1033333
1352,43,28,2025-11-11,registered,Fall,2025,,,78.24,85.32,70.22,71.15,90.81,77.00,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1066667
1353,273,70,2025-10-12,registered,Fall,2025,,,82.10,88.07,65.93,70.60,83.62,75.55,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1100000
1354,160,48,2025-10-31,registered,Fall,2025,,,99.15,77.84,89.09,82.04,97.10,87.03,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1100000
1355,204,58,2025-11-26,registered,Fall,2025,,,91.48,85.08,59.65,85.59,81.44,75.26,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1133333
1356,47,27,2025-10-10,registered,Fall,2025,,,99.35,99.06,67.48,79.79,93.86,83.05,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1166667
1357,178,41,2025-10-15,registered,Fall,2025,,,79.75,80.06,79.23,97.45,94.31,83.73,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1200000
1358,242,78,2025-11-04,registered,Fall,2025,,,81.66,93.91,60.05,84.28,90.04,77.31,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1200000
1359,224,85,2025-11-13,registered,Fall,2025,,,80.24,78.69,72.72,80.76,91.97,78.10,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1233333
1360,274,90,2025-11-30,registered,Fall,2025,,,79.38,69.34,78.95,94.66,89.22,79.97,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1266667
1361,227,72,2025-12-01,registered,Fall,2025,,,75.95,92.29,93.33,75.07,98.48,89.11,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1300000
1362,170,58,2025-11-02,registered,Fall,2025,,,78.95,92.37,97.04,92.14,92.69,92.89,N'Excellent performance,keep it up!',2025-12-05T23:12:48.1300000
1363,190,55,2025-11-09,registered,Fall,2025,,,87.46,97.09,58.49,83.81,95.58,78.54,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1333333
1364,21,18,2025-11-22,withdrawn,Fall,2025,,,81.01,94.78,65.58,85.26,97.61,80.58,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1366667
1365,48,29,2025-10-25,registered,Fall,2025,,,89.98,89.13,61.76,76.21,95.90,77.01,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1400000
1366,48,5,2025-10-16,registered,Fall,2025,,,90.79,97.11,98.04,72.38,88.55,92.28,N'Excellent performance,keep it up!',2025-12-05T23:12:48.1400000
1367,124,54,2025-11-19,registered,Fall,2025,,,90.98,81.53,86.00,92.96,91.61,86.99,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1433333
1368,194,57,2025-10-29,dropped,Fall,2025,,,83.27,88.90,60.02,99.76,93.59,78.88,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1466667
1369,196,39,2025-11-01,registered,Fall,2025,,,95.97,98.73,69.24,96.74,81.58,84.64,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1466667
1370,84,24,2025-11-22,registered,Fall,2025,,,80.02,97.10,82.09,78.24,81.29,84.98,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1500000
1371,204,49,2025-11-15,registered,Fall,2025,,,75.98,67.88,73.44,95.00,99.17,78.11,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1533333
1372,286,82,2025-11-22,registered,Fall,2025,,,97.92,90.25,60.79,96.38,87.14,79.84,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1533333
1373,266,83,2025-11-18,registered,Fall,2025,,,86.64,82.19,75.71,97.48,93.27,83.44,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1566667
1374,99,14,2025-11-06,registered,Fall,2025,,,86.82,87.74,94.75,80.77,85.83,89.22,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1600000
1375,250,76,2025-10-12,registered,Fall,2025,,,75.13,77.60,89.74,92.46,94.91,86.17,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1600000
1376,184,41,2025-10-07,registered,Fall,2025,,,75.86,71.07,96.19,70.06,99.55,84.29,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1633333
1377,73,25,2025-11-14,registered,Fall,2025,,,86.12,73.81,79.81,80.16,81.65,79.18,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1666667
1378,268,81,2025-10-27,registered,Fall,2025,,,80.44,75.63,77.24,92.23,99.97,81.68,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1700000
1379,276,70,2025-10-15,registered,Fall,2025,,,91.01,80.92,71.42,70.04,91.26,77.53,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1700000
1380,177,38,2025-10-17,registered,Fall,2025,,,95.31,89.70,82.48,88.37,98.10,88.01,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1733333
1381,140,53,2025-12-02,registered,Fall,2025,,,95.88,99.46,80.50,95.92,87.68,89.81,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1766667
1382,192,40,2025-11-19,registered,Fall,2025,,,81.20,98.26,66.89,96.05,94.89,83.34,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1800000
1383,93,4,2025-10-09,registered,Fall,2025,,,96.52,94.73,83.62,88.23,91.79,89.20,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1800000
1384,106,2,2025-10-25,registered,Fall,2025,,,92.13,79.70,90.13,73.98,82.81,84.57,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1833333
1385,51,16,2025-10-11,registered,Fall,2025,,,80.47,73.04,63.81,80.53,82.72,72.18,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1866667
1386,286,75,2025-10-23,registered,Fall,2025,,,93.44,74.16,99.41,99.95,86.24,91.26,N'Excellent performance,keep it up!',2025-12-05T23:12:48.1900000
1387,247,83,2025-10-23,registered,Fall,2025,,,86.78,87.58,83.02,71.63,85.03,83.03,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1900000
1388,46,20,2025-11-03,registered,Fall,2025,,,83.22,75.21,64.94,82.44,93.34,74.80,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1933333
1389,224,78,2025-11-16,registered,Fall,2025,,,93.12,92.36,58.92,98.17,89.96,79.69,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.1966667
1390,3,26,2025-10-07,registered,Fall,2025,,,79.55,88.47,87.12,94.72,87.91,87.92,N'Good work,showing consistent effort.',2025-12-05T23:12:48.1966667
1391,155,36,2025-10-29,registered,Fall,2025,,,96.14,79.18,76.64,76.75,95.74,81.15,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2000000
1392,146,43,2025-10-08,registered,Fall,2025,,,80.43,85.86,77.14,76.91,97.33,81.63,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2033333
1393,213,82,2025-10-19,registered,Fall,2025,,,79.62,96.30,71.03,79.23,92.98,81.63,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2033333
1394,145,31,2025-11-15,dropped,Fall,2025,,,90.88,89.04,97.05,73.00,91.54,90.27,N'Excellent performance,keep it up!',2025-12-05T23:12:48.2066667
1395,299,31,2025-10-21,registered,Fall,2025,,,90.68,65.00,83.41,91.72,84.16,80.86,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2100000
1396,203,33,2025-10-31,registered,Fall,2025,,,91.01,89.84,68.23,93.47,80.23,80.90,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2100000
1397,213,62,2025-10-12,registered,Fall,2025,,,84.21,92.15,67.59,99.18,87.76,82.15,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2133333
1398,151,51,2025-11-11,registered,Fall,2025,,,90.77,92.64,69.75,70.13,89.69,79.63,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2166667
1399,137,51,2025-10-24,registered,Fall,2025,,,85.88,66.74,87.70,76.48,93.28,81.15,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2200000
1400,123,37,2025-11-19,registered,Fall,2025,,,83.95,97.74,60.87,86.82,91.54,79.36,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2200000
1401,177,39,2025-11-13,registered,Fall,2025,,,92.60,87.98,95.81,72.28,90.32,89.45,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2233333
1402,70,24,2025-10-23,registered,Fall,2025,,,91.11,94.01,94.38,98.60,94.27,94.58,N'Excellent performance,keep it up!',2025-12-05T23:12:48.2266667
1403,177,44,2025-11-12,registered,Fall,2025,,,86.55,86.68,78.41,81.36,93.90,83.28,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2300000
1404,40,11,2025-10-21,registered,Fall,2025,,,84.48,73.50,59.53,71.43,93.45,70.69,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2300000
1405,233,66,2025-10-26,registered,Fall,2025,,,90.83,95.88,87.93,99.56,84.70,91.63,N'Excellent performance,keep it up!',2025-12-05T23:12:48.2333333
1406,39,26,2025-11-17,registered,Fall,2025,,,78.56,74.91,66.33,75.18,96.90,74.08,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2366667
1407,285,90,2025-12-03,registered,Fall,2025,,,98.54,75.56,66.52,98.03,84.92,78.55,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2400000
1408,64,8,2025-10-17,registered,Fall,2025,,,95.52,95.94,73.18,98.78,99.59,87.59,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2400000
1409,115,20,2025-11-19,registered,Fall,2025,,,88.18,92.47,89.93,76.87,92.41,88.68,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2433333
1410,194,34,2025-10-29,registered,Fall,2025,,,79.20,99.98,73.71,84.37,92.08,84.26,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2433333
1411,277,71,2025-11-20,registered,Fall,2025,,,79.94,84.09,69.10,81.99,95.70,78.53,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2466667
1412,282,81,2025-11-15,registered,Fall,2025,,,88.58,91.86,94.90,92.49,90.45,92.70,N'Excellent performance,keep it up!',2025-12-05T23:12:48.2500000
1413,97,17,2025-11-27,registered,Fall,2025,,,75.51,82.80,60.50,77.41,83.94,72.46,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2500000
1414,109,27,2025-10-16,registered,Fall,2025,,,82.26,80.77,71.36,75.32,92.82,77.54,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2533333
1415,188,46,2025-10-11,registered,Fall,2025,,,99.11,77.19,80.69,70.08,99.98,81.99,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2533333
1416,255,66,2025-11-22,registered,Fall,2025,,,86.35,77.11,66.76,91.35,86.61,76.98,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2566667
1417,187,58,2025-11-01,dropped,Fall,2025,,,93.61,79.27,57.49,85.37,82.85,73.27,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2600000
1418,54,21,2025-10-20,registered,Fall,2025,,,96.63,66.22,99.66,99.23,99.61,90.93,N'Excellent performance,keep it up!',2025-12-05T23:12:48.2600000
1419,28,27,2025-10-15,registered,Fall,2025,,,76.52,75.19,76.51,76.94,82.04,76.80,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2633333
1420,206,39,2025-10-26,registered,Fall,2025,,,76.35,66.80,58.04,89.39,96.05,70.56,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2633333
1421,276,87,2025-11-12,registered,Fall,2025,,,90.15,81.86,58.40,76.49,87.89,73.10,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2666667
1422,109,9,2025-11-18,registered,Fall,2025,,,89.48,67.77,86.58,77.83,93.51,81.55,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2666667
1423,43,9,2025-11-11,registered,Fall,2025,,,89.30,84.94,93.58,70.11,97.58,87.87,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2700000
1424,40,6,2025-10-15,registered,Fall,2025,,,86.23,94.61,88.92,74.44,97.02,88.71,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2733333
1425,155,52,2025-11-08,withdrawn,Fall,2025,,,99.48,91.91,74.54,97.40,92.95,86.65,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2733333
1426,4,29,2025-11-17,registered,Fall,2025,,,81.44,81.80,94.15,93.10,87.04,88.92,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2766667
1427,260,81,2025-11-09,registered,Fall,2025,,,84.09,91.40,77.15,74.36,95.08,82.78,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2800000
1428,261,62,2025-10-26,registered,Fall,2025,,,98.00,96.83,73.40,75.87,93.12,84.06,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2800000
1429,278,85,2025-11-11,registered,Fall,2025,,,79.80,92.34,62.76,94.37,91.76,79.50,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2833333
1430,139,40,2025-10-23,registered,Fall,2025,,,97.89,94.74,73.04,94.28,80.15,84.85,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2866667
1431,180,38,2025-11-19,registered,Fall,2025,,,79.01,88.71,70.32,70.90,92.26,78.07,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2866667
1432,292,81,2025-12-03,registered,Fall,2025,,,82.22,75.91,68.42,92.08,84.86,76.87,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2900000
1433,185,49,2025-11-09,registered,Fall,2025,,,84.78,65.78,99.62,71.28,81.16,83.58,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2900000
1434,143,45,2025-10-28,registered,Fall,2025,,,94.34,93.95,71.88,92.27,84.78,83.99,N'Good work,showing consistent effort.',2025-12-05T23:12:48.2933333
1435,173,49,2025-12-01,registered,Fall,2025,,,76.45,70.24,65.86,86.10,82.22,72.69,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.2966667
1436,125,58,2025-11-14,registered,Fall,2025,,,80.47,99.68,93.03,83.37,87.65,91.45,N'Excellent performance,keep it up!',2025-12-05T23:12:48.3000000
1437,26,26,2025-10-08,withdrawn,Fall,2025,,,81.03,69.61,93.09,72.97,84.70,82.16,N'Good work,showing consistent effort.',2025-12-05T23:12:48.3000000
1438,72,5,2025-10-07,registered,Fall,2025,,,93.32,94.92,90.31,96.49,92.31,92.89,N'Excellent performance,keep it up!',2025-12-05T23:12:48.3033333
1439,143,31,2025-11-22,registered,Fall,2025,,,84.10,75.10,71.63,70.28,85.03,74.88,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.3066667
1440,151,53,2025-10-30,registered,Fall,2025,,,98.07,90.19,66.34,98.97,92.32,82.97,N'Good work,showing consistent effort.',2025-12-05T23:12:48.3066667
1441,29,13,2025-10-16,registered,Fall,2025,,,77.43,73.19,63.14,84.52,88.51,72.83,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.3100000
1442,237,71,2025-10-19,registered,Fall,2025,,,77.92,69.71,62.54,74.78,97.85,71.24,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.3100000
1443,53,17,2025-11-04,registered,Fall,2025,,,91.19,91.73,79.46,95.53,94.98,87.66,N'Good work,showing consistent effort.',2025-12-05T23:12:48.3133333
1444,216,70,2025-11-11,withdrawn,Fall,2025,,,85.11,76.22,57.86,92.72,85.44,73.16,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.3166667
1445,77,16,2025-11-27,registered,Fall,2025,,,83.00,88.48,93.43,92.87,98.76,91.60,N'Excellent performance,keep it up!',2025-12-05T23:12:48.3166667
1446,85,19,2025-10-10,registered,Fall,2025,,,91.53,79.25,80.48,83.68,86.24,82.33,N'Good work,showing consistent effort.',2025-12-05T23:12:48.3200000
1447,87,23,2025-11-03,dropped,Fall,2025,,,89.32,72.91,58.41,80.40,96.32,72.22,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.3200000
1448,154,34,2025-11-05,registered,Fall,2025,,,83.41,76.13,84.80,97.29,84.69,84.36,N'Good work,showing consistent effort.',2025-12-05T23:12:48.3233333
1449,176,49,2025-10-12,withdrawn,Fall,2025,,,76.19,81.26,83.37,97.63,95.25,85.45,N'Good work,showing consistent effort.',2025-12-05T23:12:48.3266667
1450,176,32,2025-11-25,registered,Fall,2025,,,85.00,75.02,95.61,86.64,97.60,88.26,N'Good work,showing consistent effort.',2025-12-05T23:12:48.3300000
1451,100,5,2025-10-26,registered,Fall,2025,,,98.02,90.35,62.64,87.81,83.20,78.94,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.3300000
1452,193,46,2025-10-18,registered,Fall,2025,,,89.46,85.29,92.38,71.15,90.17,86.91,N'Good work,showing consistent effort.',2025-12-05T23:12:48.3333333
1453,36,23,2025-11-18,registered,Fall,2025,,,80.70,76.32,59.07,75.65,89.25,71.05,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.3333333
1454,74,10,2025-11-17,withdrawn,Fall,2025,,,94.53,92.52,86.06,89.12,98.58,90.23,N'Excellent performance,keep it up!',2025-12-05T23:12:48.3366667
1455,190,34,2025-12-03,registered,Fall,2025,,,99.21,80.94,83.52,83.30,83.81,84.44,N'Good work,showing consistent effort.',2025-12-05T23:12:48.3400000
1456,15,2,2025-11-18,registered,Fall,2025,,,88.38,85.79,90.46,80.93,84.78,87.09,N'Good work,showing consistent effort.',2025-12-05T23:12:48.3400000
1457,218,86,2025-10-29,registered,Fall,2025,,,88.32,90.96,65.99,92.04,92.98,81.07,N'Good work,showing consistent effort.',2025-12-05T23:12:48.3433333
1458,4,5,2025-11-13,registered,Fall,2025,,,77.43,83.36,78.30,83.07,94.11,81.77,N'Good work,showing consistent effort.',2025-12-05T23:12:48.3433333
1459,170,57,2025-11-24,registered,Fall,2025,,,97.47,82.63,71.45,81.55,88.10,80.03,N'Good work,showing consistent effort.',2025-12-05T23:12:48.3466667
1460,247,86,2025-10-13,registered,Fall,2025,,,94.60,96.79,88.29,93.04,82.27,91.16,N'Excellent performance,keep it up!',2025-12-05T23:12:48.3500000
1461,104,10,2025-10-19,registered,Fall,2025,,,95.58,79.16,61.30,73.86,90.80,74.03,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.3500000
1462,197,40,2025-11-01,registered,Fall,2025,,,86.83,89.19,61.01,70.38,85.98,74.54,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.3533333
1463,52,28,2025-12-04,registered,Fall,2025,,,98.47,70.46,62.00,92.33,80.40,74.15,N'Satisfactory,room for improvement.',2025-12-05T23:12:48.3566667
1464,292,73,2025-10-07,registered,Fall,2025,,,84.75,95.32,97.91,94.26,91.76,94.78,N'Excellent performance,keep it up!',2025-12-05T23:12:48.3566667
