record_id,student_id,course_id,semester,year,grade,grade_points,status,credits_earned,created_at
4088,234,66,Spring,2022,C,2.00,completed,4,2025-02-07T23:12:43.8533333
4089,178,39,Fall,2023,B+,3.50,completed,4,2025-03-10T23:12:43.8533333
4090,187,32,Spring,2024,B,3.00,completed,4,2024-12-05T23:12:43.8566667
4091,283,73,Fall,2024,C+,2.70,completed,3,2025-09-27T23:12:43.8566667
4092,88,21,Spring,2022,C,2.00,completed,5,2025-09-14T23:12:43.8566667
4093,116,19,Fall,2022,C+,2.70,completed,4,2024-08-23T23:12:43.8600000
4094,252,63,Fall,2022,C+,2.70,completed,4,2025-02-06T23:12:43.8600000
4095,134,47,Fall,2021,C+,2.70,completed,4,2025-09-30T23:12:43.8600000
4096,119,8,Fall,2021,F,0.00,completed,0,2025-09-11T23:12:43.8633333
4097,90,29,Spring,2022,B+,3.50,completed,5,2025-07-27T23:12:43.8633333
4098,270,87,Fall,2021,A,4.00,completed,5,2024-10-12T23:12:43.8666667
4099,295,68,Spring,2024,C+,2.70,completed,4,2025-11-18T23:12:43.8666667
4100,110,17,Spring,2022,C,2.00,completed,3,2025-04-13T23:12:43.8700000
4101,262,66,Spring,2023,A,4.00,completed,4,2025-05-09T23:12:43.8700000
4102,25,22,Fall,2023,B,3.00,completed,5,2024-10-19T23:12:43.8700000
4103,18,19,Spring,2023,B,3.00,completed,4,2024-12-20T23:12:43.8733333
4104,159,53,Fall,2022,B+,3.50,completed,5,2025-08-28T23:12:43.8733333
4105,244,89,Fall,2023,C+,2.70,completed,3,2025-11-16T23:12:43.8733333
4106,109,22,Spring,2023,B,3.00,completed,5,2025-06-19T23:12:43.8766667
4107,126,39,Spring,2022,B,3.00,completed,4,2025-03-11T23:12:43.8766667
4108,287,72,Spring,2024,C+,2.70,completed,4,2024-08-20T23:12:43.8766667
4109,207,47,Spring,2024,C,2.00,completed,4,2025-10-29T23:12:43.8800000
4110,165,55,Spring,2022,C+,2.70,completed,3,2025-06-17T23:12:43.8800000
4111,53,27,Fall,2022,C,2.00,completed,3,2024-08-23T23:12:43.8800000
4112,161,36,Fall,2024,C+,2.70,completed,4,2025-07-08T23:12:43.8833333
4113,93,17,Fall,2023,C+,2.70,completed,3,2025-08-21T23:12:43.8833333
4114,194,43,Spring,2021,B,3.00,completed,3,2024-08-06T23:12:43.8833333
4115,274,65,Fall,2023,B,3.00,completed,4,2025-08-17T23:12:43.8866667
4116,26,8,Spring,2022,A,4.00,completed,4,2025-01-06T23:12:43.8866667
4117,64,27,Spring,2022,B,3.00,completed,3,2024-11-13T23:12:43.8866667
4118,173,39,Spring,2021,B+,3.50,completed,4,2024-12-26T23:12:43.8900000
4119,159,34,Fall,2024,C,2.00,completed,4,2025-04-26T23:12:43.8900000
4120,282,89,Fall,2023,B+,3.50,completed,3,2024-08-31T23:12:43.8900000
4121,215,80,Fall,2021,C+,2.70,completed,4,2025-07-05T23:12:43.8933333
4122,101,15,Fall,2023,C+,2.70,completed,4,2024-09-06T23:12:43.8933333
4123,265,74,Fall,2023,C,2.00,completed,4,2024-12-30T23:12:43.8933333
4124,161,54,Spring,2022,C,2.00,completed,3,2024-11-18T23:12:43.8966667
4125,43,17,Spring,2023,B,3.00,completed,3,2025-07-22T23:12:43.8966667
4126,108,29,Fall,2023,C+,2.70,completed,5,2025-10-29T23:12:43.8966667
4127,175,55,Spring,2022,A,4.00,completed,3,2025-06-24T23:12:43.9000000
4128,127,37,Fall,2022,D,1.00,completed,0,2024-08-29T23:12:43.9000000
4129,234,75,Spring,2024,A,4.00,completed,4,2024-11-16T23:12:43.9000000
4130,45,16,Fall,2024,C+,2.70,completed,4,2024-10-30T23:12:43.9000000
4131,156,53,Spring,2023,A,4.00,completed,5,2025-01-14T23:12:43.9033333
4132,299,85,Spring,2023,F,0.00,completed,0,2024-10-06T23:12:43.9066667
4133,241,72,Fall,2022,C,2.00,completed,4,2025-09-16T23:12:43.9066667
4134,176,53,Spring,2024,B,3.00,completed,5,2025-02-17T23:12:43.9066667
4135,229,86,Spring,2021,C+,2.70,completed,5,2025-08-07T23:12:43.9100000
4136,153,44,Spring,2024,D,1.00,completed,0,2025-01-20T23:12:43.9100000
4137,216,82,Spring,2021,D,1.00,completed,0,2024-11-07T23:12:43.9133333
4138,14,19,Spring,2023,B,3.00,completed,4,2025-07-21T23:12:43.9133333
4139,78,1,Fall,2024,C,2.00,completed,4,2025-01-23T23:12:43.9133333
4140,125,38,Fall,2024,C,2.00,completed,4,2024-10-09T23:12:43.9166667
4141,66,22,Spring,2024,C+,2.70,completed,5,2025-04-29T23:12:43.9200000
4142,187,38,Spring,2024,C,2.00,completed,4,2025-09-30T23:12:43.9200000
4143,62,22,Fall,2021,C+,2.70,completed,5,2025-09-16T23:12:43.9233333
4144,145,46,Spring,2021,D,1.00,completed,0,2025-09-03T23:12:43.9233333
4145,153,54,Fall,2023,C+,2.70,completed,3,2025-03-22T23:12:43.9233333
4146,279,74,Spring,2022,C+,2.70,completed,4,2025-01-18T23:12:43.9266667
4147,193,31,Fall,2021,C,2.00,completed,4,2025-04-20T23:12:43.9300000
4148,228,75,Spring,2021,B+,3.50,completed,4,2024-07-28T23:12:43.9300000
4149,228,71,Spring,2021,F,0.00,completed,0,2025-10-24T23:12:43.9300000
4150,5,8,Fall,2022,B,3.00,completed,4,2025-03-11T23:12:43.9300000
4151,153,48,Fall,2022,D,1.00,completed,0,2024-09-24T23:12:43.9333333
4152,29,28,Spring,2021,A,4.00,completed,5,2025-04-14T23:12:43.9333333
4153,268,79,Fall,2023,B,3.00,completed,4,2024-08-16T23:12:43.9333333
4154,181,38,Spring,2021,C+,2.70,completed,4,2025-09-15T23:12:43.9366667
4155,252,86,Spring,2023,C,2.00,completed,5,2025-06-21T23:12:43.9366667
4156,95,26,Spring,2022,A,4.00,completed,5,2025-01-20T23:12:43.9400000
4157,89,1,Fall,2022,C,2.00,completed,4,2025-05-14T23:12:43.9400000
4158,255,69,Fall,2021,C,2.00,completed,4,2025-09-21T23:12:43.9400000
4159,73,18,Spring,2024,C+,2.70,completed,4,2025-02-18T23:12:43.9433333
4160,237,76,Spring,2024,C+,2.70,completed,4,2025-10-17T23:12:43.9433333
4161,116,25,Fall,2022,D,1.00,completed,0,2025-06-22T23:12:43.9466667
4162,239,79,Fall,2024,B,3.00,completed,4,2025-07-27T23:12:43.9466667
4163,114,14,Fall,2023,C,2.00,completed,3,2025-03-08T23:12:43.9500000
4164,65,24,Fall,2022,B,3.00,completed,3,2025-02-28T23:12:43.9500000
4165,144,39,Fall,2024,B,3.00,completed,4,2025-10-09T23:12:43.9500000
4166,122,46,Spring,2024,B+,3.50,completed,4,2025-02-25T23:12:43.9533333
4167,95,29,Fall,2022,D,1.00,completed,0,2025-03-31T23:12:43.9533333
4168,7,16,Spring,2022,A,4.00,completed,4,2025-01-01T23:12:43.9566667
4169,210,59,Spring,2022,B,3.00,completed,3,2024-09-13T23:12:43.9566667
4170,107,17,Fall,2024,C+,2.70,completed,3,2025-08-25T23:12:43.9600000
4171,102,21,Fall,2023,F,0.00,completed,0,2025-08-27T23:12:43.9600000
4172,90,19,Fall,2023,C,2.00,completed,4,2025-04-29T23:12:43.9600000
4173,233,78,Spring,2022,B,3.00,completed,3,2025-01-20T23:12:43.9633333
4174,296,90,Spring,2023,F,0.00,completed,0,2024-12-01T23:12:43.9633333
4175,159,33,Fall,2022,D,1.00,completed,0,2025-09-23T23:12:43.9666667
4176,157,34,Spring,2021,A,4.00,completed,4,2025-08-15T23:12:43.9666667
4177,197,53,Spring,2024,C+,2.70,completed,5,2025-04-05T23:12:43.9700000
4178,115,23,Fall,2022,C+,2.70,completed,3,2025-02-22T23:12:43.9700000
4179,272,90,Spring,2021,A,4.00,completed,5,2025-09-29T23:12:43.9733333
4180,147,44,Spring,2024,C,2.00,completed,3,2025-06-21T23:12:43.9733333
4181,47,4,Spring,2023,C+,2.70,completed,4,2025-09-04T23:12:43.9733333
4182,91,5,Fall,2024,C,2.00,completed,4,2025-05-27T23:12:43.9766667
4183,138,54,Spring,2023,B,3.00,completed,3,2025-03-16T23:12:43.9800000
4184,197,47,Spring,2021,B+,3.50,completed,4,2024-12-11T23:12:43.9800000
4185,143,49,Spring,2024,C+,2.70,completed,4,2024-08-15T23:12:43.9800000
4186,186,44,Spring,2023,C+,2.70,completed,3,2024-08-03T23:12:43.9800000
4187,267,62,Spring,2021,C,2.00,completed,4,2025-07-11T23:12:43.9833333
4188,6,1,Spring,2022,D,1.00,completed,0,2024-11-16T23:12:43.9833333
4189,192,51,Spring,2021,B,3.00,completed,5,2024-11-22T23:12:43.9866667
4190,101,19,Fall,2021,F,0.00,completed,0,2025-10-27T23:12:43.9866667
4191,263,68,Spring,2023,A,4.00,completed,4,2025-01-13T23:12:43.9900000
4192,152,35,Spring,2021,A,4.00,completed,4,2025-01-12T23:12:43.9900000
4193,19,9,Fall,2024,D,1.00,completed,0,2025-03-02T23:12:43.9900000
4194,152,54,Spring,2022,C+,2.70,completed,3,2025-09-24T23:12:43.9900000
4195,251,73,Spring,2021,C+,2.70,completed,3,2025-05-17T23:12:43.9933333
4196,162,58,Fall,2021,C+,2.70,completed,5,2024-10-31T23:12:43.9933333
4197,280,76,Fall,2021,A,4.00,completed,4,2024-12-08T23:12:43.9933333
4198,60,29,Spring,2024,B,3.00,completed,5,2024-12-29T23:12:43.9966667
4199,23,18,Spring,2024,C,2.00,completed,4,2025-01-20T23:12:43.9966667
4200,243,61,Fall,2023,A,4.00,completed,4,2024-10-22T23:12:44.0000000
4201,198,48,Fall,2022,C+,2.70,completed,4,2024-12-06T23:12:44.0000000
4202,203,31,Spring,2023,A,4.00,completed,4,2025-10-16T23:12:44.0000000
4203,256,75,Spring,2023,C+,2.70,completed,4,2025-10-29T23:12:44.0033333
4204,135,58,Spring,2022,A,4.00,completed,5,2025-08-12T23:12:44.0033333
4205,19,11,Fall,2023,F,0.00,completed,0,2024-12-23T23:12:44.0066667
4206,10,4,Fall,2023,C,2.00,completed,4,2025-08-13T23:12:44.0066667
4207,268,85,Fall,2024,C+,2.70,completed,3,2025-02-08T23:12:44.0066667
4208,229,85,Fall,2022,D,1.00,completed,0,2025-07-06T23:12:44.0100000
4209,110,25,Fall,2023,B,3.00,completed,5,2025-11-15T23:12:44.0100000
4210,296,87,Fall,2021,B+,3.50,completed,5,2025-09-20T23:12:44.0100000
4211,35,8,Spring,2022,C,2.00,completed,4,2025-10-17T23:12:44.0100000
4212,150,43,Spring,2022,B,3.00,completed,3,2025-03-29T23:12:44.0133333
4213,218,63,Spring,2023,C,2.00,completed,4,2025-10-02T23:12:44.0133333
4214,64,17,Fall,2024,C+,2.70,completed,3,2025-11-27T23:12:44.0166667
4215,28,12,Fall,2022,C+,2.70,completed,4,2025-10-12T23:12:44.0166667
4216,244,86,Fall,2024,C+,2.70,completed,5,2025-11-11T23:12:44.0166667
4217,233,84,Fall,2023,D,1.00,completed,0,2025-08-28T23:12:44.0200000
4218,7,28,Spring,2024,C,2.00,completed,5,2025-10-04T23:12:44.0200000
4219,180,35,Spring,2024,C+,2.70,completed,4,2024-09-02T23:12:44.0200000
4220,163,53,Spring,2024,B,3.00,completed,5,2025-09-10T23:12:44.0200000
4221,80,17,Fall,2022,D,1.00,completed,0,2025-02-11T23:12:44.0233333
4222,7,18,Spring,2021,D,1.00,completed,0,2024-10-15T23:12:44.0233333
4223,27,3,Spring,2021,C,2.00,completed,4,2024-10-31T23:12:44.0266667
4224,218,73,Fall,2021,C,2.00,completed,3,2025-09-24T23:12:44.0266667
4225,161,60,Spring,2024,B,3.00,completed,5,2025-06-16T23:12:44.0266667
4226,178,33,Spring,2021,F,0.00,completed,0,2025-06-17T23:12:44.0300000
4227,52,25,Spring,2023,C,2.00,completed,5,2024-11-27T23:12:44.0300000
4228,214,76,Spring,2023,A,4.00,completed,4,2025-02-14T23:12:44.0333333
4229,275,71,Fall,2021,C+,2.70,completed,4,2025-11-13T23:12:44.0333333
4230,294,68,Fall,2021,B+,3.50,completed,4,2025-03-23T23:12:44.0333333
4231,245,88,Spring,2024,A,4.00,completed,5,2024-12-05T23:12:44.0366667
4232,217,90,Fall,2023,C+,2.70,completed,5,2025-11-10T23:12:44.0366667
4233,89,20,Fall,2022,A,4.00,completed,3,2025-09-16T23:12:44.0400000
4234,174,53,Spring,2024,A,4.00,completed,5,2025-01-09T23:12:44.0400000
4235,34,1,Spring,2024,D,1.00,completed,0,2024-11-08T23:12:44.0400000
4236,146,33,Spring,2023,D,1.00,completed,0,2025-11-19T23:12:44.0433333
4237,185,32,Spring,2021,C,2.00,completed,4,2025-03-08T23:12:44.0433333
4238,86,2,Fall,2024,C+,2.70,completed,4,2025-07-11T23:12:44.0433333
4239,181,41,Spring,2023,C+,2.70,completed,4,2024-07-29T23:12:44.0466667
4240,274,61,Spring,2023,C+,2.70,completed,4,2025-10-29T23:12:44.0466667
4241,62,16,Fall,2021,C,2.00,completed,4,2025-10-04T23:12:44.0466667
4242,114,29,Fall,2022,C,2.00,completed,5,2025-10-03T23:12:44.0500000
4243,275,88,Spring,2021,D,1.00,completed,0,2025-11-07T23:12:44.0500000
4244,187,34,Spring,2022,C+,2.70,completed,4,2025-01-03T23:12:44.0500000
4245,16,18,Fall,2023,B,3.00,completed,4,2025-07-29T23:12:44.0533333
4246,259,76,Spring,2021,A,4.00,completed,4,2025-02-08T23:12:44.0533333
4247,140,35,Fall,2021,C+,2.70,completed,4,2025-09-19T23:12:44.0533333
4248,118,9,Spring,2024,A,4.00,completed,4,2024-08-10T23:12:44.0566667
4249,105,7,Spring,2021,B,3.00,completed,4,2024-10-04T23:12:44.0600000
4250,281,90,Fall,2023,D,1.00,completed,0,2025-11-16T23:12:44.0600000
4251,58,30,Fall,2022,B+,3.50,completed,5,2024-10-21T23:12:44.0600000
4252,173,50,Spring,2023,A,4.00,completed,4,2024-12-21T23:12:44.0633333
4253,109,16,Spring,2022,C+,2.70,completed,4,2025-09-14T23:12:44.0633333
4254,72,26,Spring,2024,D,1.00,completed,0,2024-09-14T23:12:44.0666667
4255,147,31,Fall,2022,F,0.00,completed,0,2025-08-10T23:12:44.0666667
4256,242,68,Spring,2023,D,1.00,completed,0,2025-12-03T23:12:44.0700000
4257,74,6,Spring,2021,C,2.00,completed,4,2025-10-25T23:12:44.0700000
4258,7,5,Fall,2023,C+,2.70,completed,4,2024-11-14T23:12:44.0700000
4259,64,3,Spring,2021,C+,2.70,completed,4,2025-06-12T23:12:44.0733333
4260,59,1,Fall,2021,C+,2.70,completed,4,2025-02-11T23:12:44.0733333
4261,85,29,Spring,2021,C,2.00,completed,5,2024-10-25T23:12:44.0733333
4262,144,60,Spring,2024,A,4.00,completed,5,2025-05-11T23:12:44.0766667
4263,91,28,Fall,2023,C+,2.70,completed,5,2025-10-01T23:12:44.0766667
4264,152,37,Spring,2022,C+,2.70,completed,4,2024-11-07T23:12:44.0800000
4265,179,47,Spring,2022,F,0.00,completed,0,2025-01-30T23:12:44.0800000
4266,97,18,Spring,2024,D,1.00,completed,0,2025-09-28T23:12:44.0800000
4267,103,17,Fall,2022,B+,3.50,completed,3,2025-08-07T23:12:44.0800000
4268,203,47,Fall,2023,C,2.00,completed,4,2025-09-30T23:12:44.0833333
4269,176,50,Fall,2022,D,1.00,completed,0,2024-08-05T23:12:44.0833333
4270,285,80,Spring,2024,B+,3.50,completed,4,2025-01-09T23:12:44.0833333
4271,101,27,Fall,2023,F,0.00,completed,0,2025-04-12T23:12:44.0866667
4272,21,17,Spring,2024,D,1.00,completed,0,2025-08-25T23:12:44.0866667
4273,191,33,Spring,2024,C+,2.70,completed,4,2025-07-18T23:12:44.0866667
4274,258,90,Fall,2022,B+,3.50,completed,5,2025-03-22T23:12:44.0900000
4275,106,12,Spring,2022,D,1.00,completed,0,2025-06-26T23:12:44.0900000
4276,108,17,Spring,2023,B+,3.50,completed,3,2024-12-01T23:12:44.0900000
4277,154,55,Fall,2023,C,2.00,completed,3,2025-08-27T23:12:44.0933333
4278,118,13,Spring,2024,C+,2.70,completed,3,2025-06-19T23:12:44.0933333
4279,201,50,Spring,2023,C,2.00,completed,4,2024-09-09T23:12:44.0966667
4280,26,23,Spring,2024,B,3.00,completed,3,2025-07-06T23:12:44.0966667
4281,240,82,Fall,2024,C+,2.70,completed,3,2025-04-02T23:12:44.0966667
4282,74,27,Spring,2022,B+,3.50,completed,3,2025-08-08T23:12:44.1000000
4283,20,10,Fall,2022,A,4.00,completed,4,2025-10-24T23:12:44.1000000
4284,54,8,Fall,2021,C,2.00,completed,4,2025-02-03T23:12:44.1033333
4285,13,18,Fall,2023,C,2.00,completed,4,2025-10-05T23:12:44.1033333
4286,257,74,Spring,2023,D,1.00,completed,0,2025-10-09T23:12:44.1066667
4287,27,15,Spring,2024,C,2.00,completed,4,2025-01-02T23:12:44.1066667
4288,282,90,Fall,2021,B,3.00,completed,5,2024-09-10T23:12:44.1066667
4289,137,31,Spring,2024,C+,2.70,completed,4,2025-03-15T23:12:44.1100000
4290,124,37,Spring,2024,C+,2.70,completed,4,2025-07-05T23:12:44.1100000
4291,135,31,Fall,2022,B,3.00,completed,4,2024-11-15T23:12:44.1100000
4292,245,77,Spring,2021,C+,2.70,completed,4,2025-10-27T23:12:44.1133333
4293,31,11,Spring,2021,B,3.00,completed,4,2024-08-20T23:12:44.1133333
4294,177,33,Spring,2022,C,2.00,completed,4,2025-09-17T23:12:44.1166667
4295,274,88,Fall,2022,C+,2.70,completed,5,2024-09-05T23:12:44.1166667
4296,109,13,Fall,2021,A,4.00,completed,3,2024-08-24T23:12:44.1166667
4297,157,40,Fall,2024,C+,2.70,completed,4,2025-06-27T23:12:44.1200000
4298,26,25,Fall,2024,B+,3.50,completed,5,2025-02-13T23:12:44.1200000
4299,113,5,Fall,2021,C,2.00,completed,4,2025-10-30T23:12:44.1200000
4300,257,65,Spring,2022,C,2.00,completed,4,2025-10-11T23:12:44.1233333
4301,123,40,Spring,2022,D,1.00,completed,0,2024-09-14T23:12:44.1233333
4302,266,72,Fall,2024,B,3.00,completed,4,2025-07-15T23:12:44.1233333
4303,92,16,Spring,2021,D,1.00,completed,0,2025-11-27T23:12:44.1266667
4304,40,10,Spring,2022,C+,2.70,completed,4,2025-01-20T23:12:44.1300000
4305,143,33,Fall,2021,D,1.00,completed,0,2024-12-17T23:12:44.1300000
4306,55,21,Fall,2022,B,3.00,completed,5,2025-02-12T23:12:44.1300000
4307,240,84,Fall,2022,C+,2.70,completed,3,2025-10-04T23:12:44.1333333
4308,261,61,Fall,2022,C,2.00,completed,4,2024-08-30T23:12:44.1333333
4309,245,79,Spring,2022,C,2.00,completed,4,2025-08-31T23:12:44.1366667
4310,289,76,Fall,2023,D,1.00,completed,0,2025-09-04T23:12:44.1366667
4311,204,41,Spring,2023,A,4.00,completed,4,2025-06-14T23:12:44.1400000
4312,82,27,Fall,2024,B,3.00,completed,3,2025-02-03T23:12:44.1400000
4313,264,68,Spring,2021,C+,2.70,completed,4,2025-05-09T23:12:44.1433333
4314,210,43,Spring,2022,C,2.00,completed,3,2025-04-19T23:12:44.1433333
4315,207,45,Spring,2022,F,0.00,completed,0,2024-11-29T23:12:44.1466667
4316,273,86,Fall,2024,C+,2.70,completed,5,2024-09-03T23:12:44.1466667
4317,70,17,Spring,2021,C,2.00,completed,3,2025-04-13T23:12:44.1500000
4318,25,1,Spring,2022,C+,2.70,completed,4,2025-10-18T23:12:44.1500000
4319,179,50,Spring,2023,C,2.00,completed,4,2025-10-17T23:12:44.1500000
4320,285,65,Spring,2022,C+,2.70,completed,4,2025-08-04T23:12:44.1533333
4321,43,1,Fall,2023,D,1.00,completed,0,2024-08-31T23:12:44.1533333
4322,72,17,Spring,2022,D,1.00,completed,0,2025-05-30T23:12:44.1566667
4323,187,36,Fall,2022,C,2.00,completed,4,2024-10-07T23:12:44.1566667
4324,152,60,Fall,2022,C+,2.70,completed,5,2025-08-31T23:12:44.1600000
4325,106,13,Spring,2021,B,3.00,completed,3,2025-06-23T23:12:44.1600000
4326,291,88,Fall,2023,C+,2.70,completed,5,2024-12-03T23:12:44.1600000
4327,295,66,Fall,2021,B,3.00,completed,4,2024-12-31T23:12:44.1633333
4328,73,7,Fall,2023,C+,2.70,completed,4,2025-03-05T23:12:44.1633333
4329,65,17,Fall,2021,C+,2.70,completed,3,2025-06-25T23:12:44.1666667
4330,210,49,Spring,2021,B+,3.50,completed,4,2025-08-09T23:12:44.1666667
4331,89,28,Spring,2023,A,4.00,completed,5,2025-04-09T23:12:44.1700000
4332,82,9,Fall,2023,C,2.00,completed,4,2024-07-25T23:12:44.1700000
4333,287,61,Spring,2022,D,1.00,completed,0,2024-11-16T23:12:44.1733333
4334,64,30,Spring,2023,C+,2.70,completed,5,2024-11-24T23:12:44.1733333
4335,288,86,Spring,2021,D,1.00,completed,0,2025-02-27T23:12:44.1733333
4336,251,76,Spring,2023,A,4.00,completed,4,2025-04-09T23:12:44.1766667
4337,258,87,Spring,2022,C+,2.70,completed,5,2025-10-10T23:12:44.1766667
4338,264,85,Spring,2024,C+,2.70,completed,3,2025-11-25T23:12:44.1800000
4339,25,25,Spring,2022,C+,2.70,completed,5,2024-11-04T23:12:44.1800000
4340,134,54,Fall,2023,F,0.00,completed,0,2025-05-18T23:12:44.1800000
4341,86,27,Spring,2021,B,3.00,completed,3,2025-03-31T23:12:44.1800000
4342,261,72,Fall,2024,C+,2.70,completed,4,2025-06-22T23:12:44.1833333
4343,2,15,Fall,2024,C+,2.70,completed,4,2025-07-15T23:12:44.1833333
4344,46,17,Spring,2023,C,2.00,completed,3,2024-11-06T23:12:44.1866667
4345,260,89,Fall,2021,C,2.00,completed,3,2025-04-15T23:12:44.1866667
4346,167,36,Fall,2024,C+,2.70,completed,4,2025-08-04T23:12:44.1900000
4347,44,7,Spring,2021,D,1.00,completed,0,2025-10-20T23:12:44.1900000
4348,153,47,Spring,2023,B+,3.50,completed,4,2025-08-07T23:12:44.1900000
4349,99,16,Fall,2024,C+,2.70,completed,4,2025-04-03T23:12:44.1933333
4350,158,42,Fall,2022,C+,2.70,completed,4,2024-10-20T23:12:44.1933333
4351,80,22,Spring,2022,B,3.00,completed,5,2024-09-03T23:12:44.1966667
4352,223,65,Spring,2022,C+,2.70,completed,4,2025-03-05T23:12:44.1966667
4353,112,27,Spring,2023,C+,2.70,completed,3,2024-10-02T23:12:44.2000000
4354,227,65,Spring,2022,C+,2.70,completed,4,2025-10-01T23:12:44.2000000
4355,229,66,Spring,2021,C,2.00,completed,4,2025-05-31T23:12:44.2000000
4356,73,1,Fall,2023,C,2.00,completed,4,2025-10-19T23:12:44.2033333
4357,2,29,Fall,2022,F,0.00,completed,0,2025-01-11T23:12:44.2033333
4358,235,80,Spring,2021,C,2.00,completed,4,2024-12-26T23:12:44.2033333
4359,147,32,Fall,2023,D,1.00,completed,0,2025-11-01T23:12:44.2066667
4360,1,16,Fall,2022,C,2.00,completed,4,2025-10-29T23:12:44.2066667
4361,134,34,Spring,2022,C+,2.70,completed,4,2025-05-26T23:12:44.2100000
4362,12,2,Spring,2023,B+,3.50,completed,4,2024-08-11T23:12:44.2100000
4363,116,1,Fall,2024,D,1.00,completed,0,2025-05-11T23:12:44.2100000
4364,256,85,Spring,2023,B,3.00,completed,3,2025-10-07T23:12:44.2133333
4365,114,1,Fall,2024,B,3.00,completed,4,2025-08-16T23:12:44.2133333
4366,20,7,Fall,2023,C,2.00,completed,4,2025-06-09T23:12:44.2133333
4367,227,70,Fall,2022,B,3.00,completed,4,2024-07-29T23:12:44.2166667
4368,41,12,Fall,2022,D,1.00,completed,0,2024-12-03T23:12:44.2166667
4369,136,48,Fall,2022,B,3.00,completed,4,2024-12-30T23:12:44.2200000
4370,121,37,Fall,2022,C+,2.70,completed,4,2024-10-13T23:12:44.2200000
4371,55,27,Fall,2024,B,3.00,completed,3,2025-04-02T23:12:44.2200000
4372,265,77,Spring,2022,C,2.00,completed,4,2025-03-10T23:12:44.2233333
4373,55,19,Fall,2023,D,1.00,completed,0,2025-04-28T23:12:44.2233333
4374,213,75,Spring,2024,A,4.00,completed,4,2024-09-29T23:12:44.2266667
4375,2,17,Spring,2024,A,4.00,completed,3,2024-09-18T23:12:44.2266667
4376,201,48,Fall,2024,A,4.00,completed,4,2025-12-05T23:12:44.2266667
4377,97,27,Spring,2022,C+,2.70,completed,3,2024-09-08T23:12:44.2300000
4378,84,5,Fall,2023,C+,2.70,completed,4,2024-08-30T23:12:44.2333333
4379,185,48,Spring,2022,F,0.00,completed,0,2025-07-27T23:12:44.2333333
4380,77,28,Spring,2022,F,0.00,completed,0,2025-03-12T23:12:44.2366667
4381,126,50,Spring,2021,A,4.00,completed,4,2024-12-21T23:12:44.2366667
4382,31,21,Spring,2022,B,3.00,completed,5,2025-04-07T23:12:44.2366667
4383,72,2,Fall,2022,C,2.00,completed,4,2025-06-10T23:12:44.2400000
4384,290,73,Fall,2022,C+,2.70,completed,3,2025-09-24T23:12:44.2400000
4385,111,8,Spring,2021,C+,2.70,completed,4,2025-02-12T23:12:44.2433333
4386,199,44,Fall,2023,B+,3.50,completed,3,2025-11-03T23:12:44.2466667
4387,200,57,Spring,2022,C,2.00,completed,5,2025-11-21T23:12:44.2466667
4388,164,45,Spring,2024,D,1.00,completed,0,2024-11-17T23:12:44.2500000
4389,150,34,Spring,2021,C,2.00,completed,4,2024-11-12T23:12:44.2500000
4390,83,28,Fall,2021,C,2.00,completed,5,2025-02-12T23:12:44.2500000
4391,276,62,Fall,2021,C,2.00,completed,4,2024-12-20T23:12:44.2533333
4392,261,77,Spring,2022,C+,2.70,completed,4,2025-03-05T23:12:44.2533333
4393,254,86,Spring,2024,D,1.00,completed,0,2025-08-26T23:12:44.2566667
4394,245,70,Fall,2021,B+,3.50,completed,4,2025-07-31T23:12:44.2566667
4395,156,60,Spring,2021,B+,3.50,completed,5,2025-05-19T23:12:44.2600000
4396,120,20,Fall,2023,B,3.00,completed,3,2025-06-30T23:12:44.2600000
4397,221,83,Spring,2024,C+,2.70,completed,5,2025-05-06T23:12:44.2600000
4398,293,75,Fall,2021,C+,2.70,completed,4,2025-04-22T23:12:44.2600000
4399,84,2,Spring,2021,C+,2.70,completed,4,2025-11-07T23:12:44.2633333
4400,239,90,Spring,2022,C,2.00,completed,5,2025-01-21T23:12:44.2633333
4401,74,23,Fall,2023,B,3.00,completed,3,2024-11-01T23:12:44.2666667
4402,104,26,Fall,2021,C+,2.70,completed,5,2024-11-23T23:12:44.2666667
